編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
6514,油尖旺 Yau Tsim Mong,"亞皆老街83號
NO.83 ARGYLE STREET",22/03/2020
6515,油尖旺 Yau Tsim Mong,"幸運大廈
LUCKY BUILDING",22/03/2020
6516,油尖旺 Yau Tsim Mong,"忠信大廈
CHUNG SHUN BUILDING",22/03/2020
6517,油尖旺 Yau Tsim Mong,"旺角城大廈
MONGKOK CITY BUILDING",22/03/2020
6518,油尖旺 Yau Tsim Mong,"昌威大廈
CHEONG WAI BUILDING",22/03/2020
6519,油尖旺 Yau Tsim Mong,"東海大廈
COSMOPOLITAN CENTRE",22/03/2020
6520,油尖旺 Yau Tsim Mong,"花園街193號華美樓
WAH MEI BUILDING, NO.193 FA YUEN STREET",22/03/2020
6521,油尖旺 Yau Tsim Mong,"金巴利街1H-1J號
NO.1H-1J KIMBERLEY STREET",22/03/2020
6522,油尖旺 Yau Tsim Mong,"金巴利道26號
NO.26 KIMBERLEY",22/03/2020
6523,油尖旺 Yau Tsim Mong,"金巴利道28號
NO.28 KIMBERLEY ROAD",22/03/2020
6524,油尖旺 Yau Tsim Mong,"金馬大廈
KAM MA BUILDING",22/03/2020
6525,油尖旺 Yau Tsim Mong,"金淞大廈
KAM CHUNG BUILDING",22/03/2020
6526,油尖旺 Yau Tsim Mong,"金輪大廈
KINGLAND APARTMENTS",22/03/2020
6527,油尖旺 Yau Tsim Mong,"長樂街24號
NO.24 CHEONG LOK STREET",22/03/2020
6528,油尖旺 Yau Tsim Mong,"帝峯．皇殿6座
BLOCK 6, THE HERMITAGE",22/03/2020
6529,油尖旺 Yau Tsim Mong,"帝峯．皇殿7座
BLOCK 7, THE HERMITAGE",22/03/2020
6530,油尖旺 Yau Tsim Mong,"帝峯．皇殿8座
BLOCK 8, THE HERMITAGE",22/03/2020
6531,油尖旺 Yau Tsim Mong,"柯士甸路23號
NO.23 AUSTIN AVENUE",22/03/2020
6532,油尖旺 Yau Tsim Mong,"界限街36號
NO.36 BOUNDARY STREET",22/03/2020
6533,油尖旺 Yau Tsim Mong,"紅鸞道8號
NO.8 HUNG LUEN ROAD",22/03/2020
6534,油尖旺 Yau Tsim Mong,"美麗都大廈
MIRADOR MANSION",22/03/2020
6535,油尖旺 Yau Tsim Mong,"重慶大廈
CHUNGKING MANSIONS",22/03/2020
6536,油尖旺 Yau Tsim Mong,"香檳大廈A座
BLOCK A, CHAMPAGNE COURT",22/03/2020
6537,油尖旺 Yau Tsim Mong,"家盛樓
KA SHING BUILDING",22/03/2020
6538,油尖旺 Yau Tsim Mong,"家慶樓
KAR HING BUILDING",22/03/2020
6539,油尖旺 Yau Tsim Mong,"梳士巴利道41號
NO.41 SALISBURY ROAD",22/03/2020
6540,油尖旺 Yau Tsim Mong,"浪澄灣6座
BLOCK 6, THE LONG BEACH",22/03/2020
6541,油尖旺 Yau Tsim Mong,"浪澄灣7座
BLOCK 7, THE LONG BEACH",22/03/2020
6542,油尖旺 Yau Tsim Mong,"海防道49-50號
NO.49-50 HAIPHONG ROAD",22/03/2020
6543,油尖旺 Yau Tsim Mong,"海威大廈
SEAWIDE MANSION",22/03/2020
6544,油尖旺 Yau Tsim Mong,"海富苑海裕閣E座
BLOCK E, HOI YU HOUSE, HOI FU COURT",22/03/2020
6545,油尖旺 Yau Tsim Mong,"砵蘭街363號
NO.363 PORTLAND STREET",22/03/2020
6546,油尖旺 Yau Tsim Mong,"砵蘭街46-52號
NO.46-52 PORTLAND STREET",22/03/2020
6547,油尖旺 Yau Tsim Mong,"荔枝角道140號
NO.140 LAI CHI KOK ROAD",22/03/2020
6548,油尖旺 Yau Tsim Mong,"荔枝角道171號
NO.171 LAI CHI KOK ROAD",22/03/2020
6549,油尖旺 Yau Tsim Mong,"荔枝角道22號
NO.22 LAI CHI KOK ROAD",22/03/2020
6550,油尖旺 Yau Tsim Mong,"荔枝角道92號
NO.92 LAI CHI KOK ROAD",22/03/2020
6551,油尖旺 Yau Tsim Mong,"偉安大廈B座
BLOCK B, WAI ON BUILDING",22/03/2020
6552,油尖旺 Yau Tsim Mong,"基隆街7號
NO.7 KI LUNG STREET",22/03/2020
6553,油尖旺 Yau Tsim Mong,"都會軒1座
TOWER 1, THE METROPOLIS RESIDENCE",22/03/2020
6554,油尖旺 Yau Tsim Mong,"凱帆軒3座
BLOCK 3, HAMPTON PLACE",22/03/2020
6555,油尖旺 Yau Tsim Mong,"凱旋門映月閣
MOON TOWER, THE ARCH",22/03/2020
6556,油尖旺 Yau Tsim Mong,"富多來新邨富皇樓
FU WONG BUILDING, FU TOR LOY SUN CHUEN",22/03/2020
6557,油尖旺 Yau Tsim Mong,"富貴大廈西座
PEONY HOUSE WEST BLOCK",22/03/2020
6558,油尖旺 Yau Tsim Mong,"港灣豪庭7座
BLOCK 7, METRO HARBOUR VIEW",22/03/2020
6559,油尖旺 Yau Tsim Mong,"港灣豪庭9座
BLOCK 9, METRO HARBOUR VIEW",22/03/2020
6560,油尖旺 Yau Tsim Mong,"華楓大廈
WAH FUNG BUILDING",22/03/2020
6561,油尖旺 Yau Tsim Mong,"華豐大廈
NEW LUCKY HOUSE",22/03/2020
6562,油尖旺 Yau Tsim Mong,"順景大廈
SHUN KING BUILDING",22/03/2020
6563,油尖旺 Yau Tsim Mong,"新填地街199號
NO.199 RECLAMATION STREET",22/03/2020
6564,油尖旺 Yau Tsim Mong,"新填地街325號
NO.325 RECLAMATION STREET",22/03/2020
6565,油尖旺 Yau Tsim Mong,"新填地街439號
NO.439 RECLAMATION STREET",22/03/2020
6566,油尖旺 Yau Tsim Mong,"毓成樓
YUK SING BUILDING",22/03/2020
6567,油尖旺 Yau Tsim Mong,"源發大廈
YUEN FAT BUILDING",22/03/2020
6568,油尖旺 Yau Tsim Mong,"煒亨大廈
WAI HANG BUILDING",22/03/2020
6569,油尖旺 Yau Tsim Mong,"瑜德大廈
YUE TAK BUILDING",22/03/2020
6570,油尖旺 Yau Tsim Mong,"號海桃灣3座
BLOCK 3, FLORIENT RISE",22/03/2020
6571,油尖旺 Yau Tsim Mong,"載福樓
JOYE FOOK MANSION",22/03/2020
6572,油尖旺 Yau Tsim Mong,"嘉成大廈
KA SING BUILDING",22/03/2020
6573,油尖旺 Yau Tsim Mong,"榮富苑1座
BLOCK 1, GREENFIELD GARDEN",22/03/2020
6574,油尖旺 Yau Tsim Mong,"榮富苑2座
BLOCK 2, GREENFIELD GARDEN",22/03/2020
6575,油尖旺 Yau Tsim Mong,"榮華大樓
WING WAH BUILDING",22/03/2020
6576,油尖旺 Yau Tsim Mong,"漾日居7座
TOWER 7, THE WATERFRONT",22/03/2020
6577,油尖旺 Yau Tsim Mong,"碧街50號
NO.50 PITT STREET",22/03/2020
6578,油尖旺 Yau Tsim Mong,"福和大樓
FUK WO MANSION",22/03/2020
6579,油尖旺 Yau Tsim Mong,"福僑大廈
FOOK KIU MANSION",22/03/2020
6580,油尖旺 Yau Tsim Mong,"維港灣2座
BLOCK 2, ISLAND HARBOURVIEW",22/03/2020
6581,油尖旺 Yau Tsim Mong,"維港灣7座
BLOCK 7, ISLAND HARBOURVIEW",22/03/2020
6582,油尖旺 Yau Tsim Mong,"儉德大廈
KIM TAK BUILDING",22/03/2020
6583,油尖旺 Yau Tsim Mong,"廟街190號
NO.190 TEMPLE STREET",22/03/2020
6584,油尖旺 Yau Tsim Mong,"廟街46-54號
NO.46-54 TEMPLE STREET",22/03/2020
6585,油尖旺 Yau Tsim Mong,"廣東道1069號
NO.1069 CANTON ROAD",22/03/2020
6586,油尖旺 Yau Tsim Mong,"廣東道13號
NO.13 CANTON ROAD",22/03/2020
6587,油尖旺 Yau Tsim Mong,"廣東道847號永發大廈
WINFIELD BUILDING, NO.847 CANTON ROAD\",22/03/2020
6588,油尖旺 Yau Tsim Mong,"廣源大廈
KWONG YUEN BUILDING",22/03/2020
6589,油尖旺 Yau Tsim Mong,"慶華大樓
HING WAH BUILDING",22/03/2020
6590,油尖旺 Yau Tsim Mong,"興旺大廈
HING WONG MANSION",22/03/2020
6591,油尖旺 Yau Tsim Mong,"龍華大廈
LONG WAH BUILDING",22/03/2020
6592,油尖旺 Yau Tsim Mong,"彌敦道19-21號
NO.19-21 NATHAN ROAD",22/03/2020
6593,油尖旺 Yau Tsim Mong,"彌敦道300號
NO.300 NATHAN ROAD",22/03/2020
6594,油尖旺 Yau Tsim Mong,"彌敦道495-497號
NO.495-497 NATHAN ROAD",22/03/2020
6595,油尖旺 Yau Tsim Mong,"環海大廈
UNIVERSAL MANSION",22/03/2020
6596,油尖旺 Yau Tsim Mong,"鴻都大廈2座
BLOCK 2, CONCORD BUILDING",22/03/2020
6597,油尖旺 Yau Tsim Mong,"鴻運大樓
LUCKY HOUSE",22/03/2020
6598,油尖旺 Yau Tsim Mong,"鴻德大廈
HUNG TAK BUILDING",22/03/2020
6599,油尖旺 Yau Tsim Mong,"寶靈大樓
BOWRING BUILDING",22/03/2020
6600,油尖旺 Yau Tsim Mong,"耀基大樓
YIU KEI MANSION",22/03/2020
6601,葵青 Kwai Tsing,"大窩口邨富泰樓
FU TAI HOUSE, TAI WO HAU ESTATE",09/03/2020
6602,葵青 Kwai Tsing,"大窩口邨富逸樓
FU YAT HOUSE, TAI WO HAU ESTATE",09/03/2020
6603,葵青 Kwai Tsing,"大窩口邨富榮樓
FU WING HOUSE, TAI WO HAU ESTATE",09/03/2020
6604,葵青 Kwai Tsing,"大窩口邨富碧樓
FU PIK HOUSE, TAI WO HAU ESTATE",09/03/2020
6605,葵青 Kwai Tsing,"月波樓
YUET BOR BUILDING",09/03/2020
6606,葵青 Kwai Tsing,"石籬(一)邨石逸樓
SHEK YAT HOUSE, SHEK LEI (I) ESTATE",09/03/2020
6607,葵青 Kwai Tsing,"石籬(一)邨石寧樓
SHEK NING HSE, SHEK LEI (I) ESTATE",09/03/2020
6608,葵青 Kwai Tsing,"石籬邨石俊樓
SHEK CHUN HOUSE, SHEK LEI ESTATE",09/03/2020
6609,葵青 Kwai Tsing,"金恒樓
KAM HENG BUILDING",09/03/2020
6610,葵青 Kwai Tsing,"長安邨安湖樓
ON WU HOUSE, CHEUNG ON ESTATE",09/03/2020
6611,葵青 Kwai Tsing,"長亨邨亨業樓
HANG YIP HOUSE, CHEUNG HANG ESTATE",09/03/2020
6612,葵青 Kwai Tsing,"長宏邨宏善樓7座
BLOCK 7, WANG SIN HSE, CHEUNG WANG ESTATE",09/03/2020
6613,葵青 Kwai Tsing,"長宏邨宏意樓
WANG YEE HOUSE, CHEUNG WANG ESTATE",09/03/2020
6614,葵青 Kwai Tsing,"長青邨青桃樓
CHING TAO HOUSE, CHEUNG CHING ESTATE",09/03/2020
6615,葵青 Kwai Tsing,"長青邨青槐樓
CHING WAI HOUSE, CHEUNG CHING ESTATE",09/03/2020
6616,葵青 Kwai Tsing,"長發邨賢發樓
YIN FAT HOUSE, CHEUNG FAT ESTATE",09/03/2020
6617,葵青 Kwai Tsing,"青衣西草灣道
SAN TSO WAN ROAD, TSING YI",09/03/2020
6618,葵青 Kwai Tsing,"青泰苑祥泰閣
CHEUNG TAI HOUSE, CHING TAI COURT",09/03/2020
6619,葵青 Kwai Tsing,"華荔邨喜荔樓
HEI LAI HSE, WAH LAI ESTATE",09/03/2020
6620,葵青 Kwai Tsing,"葵涌 下葵涌村
HA KWAI CHUNG VILLAGE, KWAI CHUNG",09/03/2020
6621,葵青 Kwai Tsing,"葵涌 圳邊街 1號
NO. 1 CHUN PIN STREET, KWAI CHUNG",09/03/2020
6622,葵青 Kwai Tsing,"葵涌 和宜合道33號
NO.33 WO YI HOP ROAD, KWAI CHUNG",09/03/2020
6623,葵青 Kwai Tsing,"葵涌 和宜合道33號雍雅軒1座
BLOCK 1, THE APEX, NO.33 WO YI HOP ROAD, KWAI CHUNG",09/03/2020
6624,葵青 Kwai Tsing,"葵涌 和宜合道75-87號
NO.75-87 WO YI HOP ROAD, KWAI CHUNG",09/03/2020
6625,葵青 Kwai Tsing,"葵涌志昌樓
KWAI CHUNG GEE CHANG HOUSE",09/03/2020
6626,葵青 Kwai Tsing,"葵涌邨合葵樓
HOP KWAI HSE, KWAI CHUNG ESTATE",09/03/2020
6627,葵青 Kwai Tsing,"葵涌邨夏葵樓
HA KWAI HOUSE, KWAI CHUNG ESTATE",09/03/2020
6628,葵青 Kwai Tsing,"葵盛西邨10座
BLOCK 10, KWAI SHING WEST ESTATE",09/03/2020
6629,葵青 Kwai Tsing,"葵盛西邨9座
BLOCK 9, KWAI SHING WEST ESTATE",09/03/2020
6630,葵青 Kwai Tsing,"葵景大廈
KWAI KING BUILDING",09/03/2020
6631,葵青 Kwai Tsing,"葵豐大廈
KWAI FUNG BUILDING",09/03/2020
6632,葵青 Kwai Tsing,"豪華閣
HOOVER COURT",09/03/2020
6633,葵青 Kwai Tsing,"大窩口邨富國樓
FU KWOK HOUSE, TAI WO HAU ESTATE",10/03/2020
6634,葵青 Kwai Tsing,"大窩口邨富強樓
FU KEUNG HOUSE, TAI WO HAU ESTATE",10/03/2020
6635,葵青 Kwai Tsing,"大窩口邨富賢樓
FU YIN HOUSE, TAI WO HAU ESTATE",10/03/2020
6636,葵青 Kwai Tsing,"永建路16-20號
NO.16-20 WING KIN ROAD",10/03/2020
6637,葵青 Kwai Tsing,"永建路4-6號
NO.4-6 WING KIN ROAD",10/03/2020
6638,葵青 Kwai Tsing,"石蔭東邨蔭裕樓(第1座)1座
BLOCK 1, YAM YUE HOUSE, SHEK YAM EAST ESTATE",10/03/2020
6639,葵青 Kwai Tsing,"石籬(二)邨石華樓
SHEK WAH HSE, SHEK LEI (II) ESTATE",10/03/2020
6640,葵青 Kwai Tsing,"石籬(二)邨石榮樓
SHEK WING HSE, SHEK LEI (II) ESTATE",10/03/2020
6641,葵青 Kwai Tsing,"石籬邨石興樓
SHEK HING HOUSE, SHEK LEI ESTATE",10/03/2020
6642,葵青 Kwai Tsing,"成城大廈
SING SHING BUILDING",10/03/2020
6643,葵青 Kwai Tsing,"昌鴻大廈
CHEONG HUNG MANSION",10/03/2020
6644,葵青 Kwai Tsing,"長安邨安江樓
ON KONG HOUSE, CHEUNG ON ESTATE",10/03/2020
6645,葵青 Kwai Tsing,"長宏邨宏心樓
WANG SUM HSE, CHEUNG WANG ESTATE",10/03/2020
6646,葵青 Kwai Tsing,"長宏邨宏毅樓3座
BLOCK 3, WANG NGAI HSE, CHEUNG WANG ESTATE",10/03/2020
6647,葵青 Kwai Tsing,"長康邨康華樓
HONG WAH HOUSE, CHEUNG HONG ESTATE",10/03/2020
6648,葵青 Kwai Tsing,"長康邨康順樓
HONG SHUN HOUSE, CHEUNG HONG ESTATE",10/03/2020
6649,葵青 Kwai Tsing,"長康邨康豐樓
HONG FUNG HOUSE, CHEUNG HONG ESTATE",10/03/2020
6650,葵青 Kwai Tsing,"青衣 青衣路1號藍澄灣2座
BLOCK 2, RAMBLER CREST, NO.1 TSING YI ROAD, TSING YI",10/03/2020
6651,葵青 Kwai Tsing,"青華苑華奐閣A座
BLOCK A, WAH WOON HOUSE, CHING WAH COURT",10/03/2020
6652,葵青 Kwai Tsing,"祖堯邨啟真樓
KAI CHUN LAU, CHO YIU CHUEN",10/03/2020
6653,葵青 Kwai Tsing,"荔景邨安景樓
ON KING HOUSE, LAI KING ESTATE",10/03/2020
6654,葵青 Kwai Tsing,"瑞景大廈A座
BLOCK A, SHUI KING BUILDING",10/03/2020
6655,葵青 Kwai Tsing,"葵和大廈
KWAI WO BUILDING",10/03/2020
6656,葵青 Kwai Tsing,"葵芳邨葵正樓
KWAI CHING HOUSE, KWAI FONG ESTATE",10/03/2020
6657,葵青 Kwai Tsing,"葵芳邨葵安樓
KWAI ON HOUSE, KWAI FONG ESTATE",10/03/2020
6658,葵青 Kwai Tsing,"葵芳邨葵泰樓
KWAI TAI HOUSE, KWAI FONG ESTATE",10/03/2020
6659,葵青 Kwai Tsing,"葵芳邨葵健樓
KWAI KIN HOUSE, KWAI FONG ESTATE",10/03/2020
6660,葵青 Kwai Tsing,"葵芳邨葵德樓
KWAI TAK HOUSE, KWAI FONG ESTATE",10/03/2020
6661,葵青 Kwai Tsing,"葵涌 健全街28號
NO.28 KIN CHUEN STREET, KWAI CHUNG",10/03/2020
6662,葵青 Kwai Tsing,"葵涌 葵盛圍188號高盛臺1座
BLOCK 1, HIGH PROSPERITY TERRACE, NO.188 KWAI SHING CIRCUIT, KWAI CHUNG",10/03/2020
6663,葵青 Kwai Tsing,"葵涌邨春葵樓
CHUN KWAI HOUSE, KWAI CHUNG ESTATE",10/03/2020
6664,葵青 Kwai Tsing,"葵涌邨逸葵樓(第18-19座)
YAT KWAI HSE (BLK 18-19), KWAI CHUNG ESTATE",10/03/2020
6665,葵青 Kwai Tsing,"葵涌廣場2座
BLOCK 2, KWAI CHUNG PLAZA",10/03/2020
6666,葵青 Kwai Tsing,"葵盛西邨1座
BLOCK 1, KWAI SHING WEST ESTATE",10/03/2020
6667,葵青 Kwai Tsing,"葵盛東邨盛國樓
SHING KWOK HOUSE, KWAI SHING EAST ESTATE",10/03/2020
6668,葵青 Kwai Tsing,"葵祥大廈
KWAI CHEUNG BUILDING",10/03/2020
6669,葵青 Kwai Tsing,"葵豐樓
KWAI FUNG HOUSE",10/03/2020
6670,葵青 Kwai Tsing,"寬德大廈
FOON TAK BUILDING",10/03/2020
6671,葵青 Kwai Tsing,"麗瑤邨貴瑤樓
KWAI YIU HOUSE, LAI YIU ESTATE",10/03/2020
6672,葵青 Kwai Tsing,"大窩口邨富靜樓
FU CHING HOUSE, TAI WO HAU ESTATE",11/03/2020
6673,葵青 Kwai Tsing,"石蔭邨仁石樓
YAN SHEK HSE, SHEK YAM ESTATE",11/03/2020
6674,葵青 Kwai Tsing,"石蔭邨禮石樓
LAI SHEK HSE, SHEK YAM ESTATE",11/03/2020
6675,葵青 Kwai Tsing,"石籬(二)邨石祥樓
SHEK CHEUNG HOUSE, SHEK LEI (II) ESTATE",11/03/2020
6676,葵青 Kwai Tsing,"石籬(二)邨石歡樓
SHEK FOON HOUSE, SHEK LEI (II) ESTATE",11/03/2020
6677,葵青 Kwai Tsing,"安蔭邨嘉蔭樓(第1座)
KAR YAM HOUSE (BLK 1), ON YAM ESTATE",11/03/2020
6678,葵青 Kwai Tsing,"安蔭邨耀蔭樓(第4座)
BLOCK 4, YIU YAM HOUSE, ON YAM ESTATE",11/03/2020
6679,葵青 Kwai Tsing,"宏華大廈
WANG WAH MANSION",11/03/2020
6680,葵青 Kwai Tsing,"長安邨安洋樓(第2座)
BLOCK 2, ON YEUNG HOUSE, CHEUNG ON ESTATE",11/03/2020
6681,葵青 Kwai Tsing,"長安邨安湖樓
ON WU HOUSE, CHEUNG ON ESTATE",11/03/2020
6682,葵青 Kwai Tsing,"長安邨安潮樓
ON CHIU HOUSE, CHEUNG ON ESTATE",11/03/2020
6683,葵青 Kwai Tsing,"長安邨安濤樓
ON TAO HOUSE, CHEUNG ON ESTATE",11/03/2020
6684,葵青 Kwai Tsing,"長亨邨亨怡樓
HANG YEE HOUSE, CHEUNG HANG ESTATE",11/03/2020
6685,葵青 Kwai Tsing,"長亨邨亨俊樓
HANG CHUN HOUSE, CHEUNG HANG ESTATE",11/03/2020
6686,葵青 Kwai Tsing,"長亨邨亨麗樓
HANG LAI HOUSE, CHEUNG HANG ESTATE",11/03/2020
6687,葵青 Kwai Tsing,"長宏邨宏文樓1座
BLOCK 1, WANG MAN HSE, CHEUNG WANG ESTATE",11/03/2020
6688,葵青 Kwai Tsing,"長康邨康美樓B座
BLOCK B, HONG MEI HOUSE, CHEUNG HONG ESTATE",11/03/2020
6689,葵青 Kwai Tsing,"長康邨康祥樓
HONG CHEUNG HOUSE, CHEUNG HONG ESTATE",11/03/2020
6690,葵青 Kwai Tsing,"長發邨敬發樓
KING FAT HOUSE, CHEUNG FAT ESTATE",11/03/2020
6691,葵青 Kwai Tsing,"青衣 大王下村
TAI WONG HA RESITE VILLAGE, TSING YI",11/03/2020
6692,葵青 Kwai Tsing,"青衣 牙鷹洲街3號青雅苑A座
BLOCK A, CHING NGA COURT, NO.3 NGA YING CHAU STREET, TSING YI",11/03/2020
6693,葵青 Kwai Tsing,"青衣 青敬路33號盈翠半島6座
BLOCK 6, TIERRA VERDE, NO.33 TSING KING ROAD, TSING YI",11/03/2020
6694,葵青 Kwai Tsing,"青衣 青輝新村
TSING FAI SAN TSUEN, TSING YI",11/03/2020
6695,葵青 Kwai Tsing,"悅龍大廈
YUET LOONG BUILDING",11/03/2020
6696,葵青 Kwai Tsing,"祖堯邨啟謙樓
KAI HIM LAU, CHO YIU CHUEN",11/03/2020
6697,葵青 Kwai Tsing,"荔景邨風景樓
FUNG KING HOUSE, LAI KING ESTATE",11/03/2020
6698,葵青 Kwai Tsing,"荔景邨樂景樓
LOK KING HOUSE, LAI KING ESTATE",11/03/2020
6699,葵青 Kwai Tsing,"偉賢樓
WAI YIN BUILDING",11/03/2020
6700,葵青 Kwai Tsing,"健康街2-6號
2-6 KIN HONG STREET",11/03/2020
6701,葵青 Kwai Tsing,"葵芳邨葵喜樓
KWAI HEI HSE, KWAI FONG ESTATE",11/03/2020
6702,葵青 Kwai Tsing,"葵俊苑葵豐閣C座
BLOCK C, KWAI FUNG HOUSE, KWAI CHUN COURT",11/03/2020
6703,葵青 Kwai Tsing,"葵涌 葵義路14號新葵芳花園D座
BLOCK D, NEW KWAI FONG GARDENS, NO.14 KWAI YI ROAD, KWAI CHUNG",11/03/2020
6704,葵青 Kwai Tsing,"葵涌大廈A座
BLOCK A, KWAI CHUNG BUILDING",11/03/2020
6705,葵青 Kwai Tsing,"葵涌邨合葵樓(第2-2A座)
HOP KWAI HSE (BLK 2-2A), KWAI CHUNG ESTATE",11/03/2020
6706,葵青 Kwai Tsing,"葵涌邨芊葵樓
BLOCK 10, CHIN KWAI HSE, KWAI CHUNG ESTATE",11/03/2020
6707,葵青 Kwai Tsing,"葵涌邨逸葵樓
YAT KWAI HSE, KWAI CHUNG ESTATE",11/03/2020
6708,葵青 Kwai Tsing,"葵盛東邨盛和樓
SHING WO HSE, KWAI SHING EAST ESTATE",11/03/2020
6709,葵青 Kwai Tsing,"葵福大廈
KWAI FOOK BUILDING",11/03/2020
6710,葵青 Kwai Tsing,"葵翠邨碧翠樓
BIK TSUI HSE, KWAI TSUI ESTATE",11/03/2020
6711,葵青 Kwai Tsing,"葵龍大廈
KWAI LOONG BUILDING",11/03/2020
6712,葵青 Kwai Tsing,"葵聯邨聯逸樓
LUEN YAT HOUSE, KWAI LUEN ESTATE",11/03/2020
6713,葵青 Kwai Tsing,"葵豐樓
KWAI FUNG HOUSE",11/03/2020
6714,葵青 Kwai Tsing,"嘉寶大廈
KAR PO MANSION",11/03/2020
6715,葵青 Kwai Tsing,"福蔭大廈
FORTUNA HOUSE",11/03/2020
6716,葵青 Kwai Tsing,"德昌大廈
TAK CHEONG BUILDING",11/03/2020
6717,葵青 Kwai Tsing,"德泰大廈
TAK TAI BUILDING",11/03/2020
6718,葵青 Kwai Tsing,"麗瑤邨貴瑤樓
KWAI YIU HOUSE, LAI YIU ESTATE",11/03/2020
6719,葵青 Kwai Tsing,"麗瑤邨樂瑤樓
LOK YIU HOUSE, LAI YIU ESTATE",11/03/2020
6720,葵青 Kwai Tsing,"大連排道144-150號
144-150 TAI LIN PAI ROAD",12/03/2020
6721,葵青 Kwai Tsing,"大窩口邨富邦樓
FU PONG HOUSE, TAI WO HAU ESTATE",12/03/2020
6722,葵青 Kwai Tsing,"大窩口邨富貴樓
FU KWAI HOUSE, TAI WO HAU ESTATE",12/03/2020
6723,葵青 Kwai Tsing,"石蔭邨勇石樓
YUNG SHEK HSE, SHEK YAM ESTATE",12/03/2020
6724,葵青 Kwai Tsing,"石籬(一)邨石泰樓
SHEK TAI HSE, SHEK LEI (I) ESTATE",12/03/2020
6725,葵青 Kwai Tsing,"石籬(二)邨石華樓
SHEK WAH HSE, SHEK LEI (II) ESTATE",12/03/2020
6726,葵青 Kwai Tsing,"石籬(二)邨石廣樓
SHEK KWONG HSE, SHEK LEI (II) ESTATE",12/03/2020
6727,葵青 Kwai Tsing,"石籬(二)邨石禧樓
SHEK HEI HSE, SHEK LEI (II) ESTATE",12/03/2020
6728,葵青 Kwai Tsing,"石籬邨石秀樓
SHEK SAU HOUSE, SHEK LEI ESTATE",12/03/2020
6729,葵青 Kwai Tsing,"安蔭邨盛蔭樓(第8座)
SHING YAM HOUSE (BLK 8), ON YAM ESTATE",12/03/2020
6730,葵青 Kwai Tsing,"安蔭邨豐蔭樓(第7座)
FUNG YAM HOUSE (BLK 7), ON YAM ESTATE",12/03/2020
6731,葵青 Kwai Tsing,"西草灣道
TSAI TSO WAN ROAD",12/03/2020
6732,葵青 Kwai Tsing,"長安邨安泊樓(第7座)
BLOCK 7, ON PAK HOUSE, CHEUNG ON ESTATE",12/03/2020
6733,葵青 Kwai Tsing,"長安邨安潤樓(第9座)9座
BLOCK 9, ON YUN HOUSE (BLK 9), CHEUNG ON ESTATE",12/03/2020
6734,葵青 Kwai Tsing,"長亨邨亨俊樓
HANG CHUN HOUSE, CHEUNG HANG ESTATE",12/03/2020
6735,葵青 Kwai Tsing,"長宏邨宏勇樓4座
BLOCK 4, WANG YUNG HSE, CHEUNG WANG ESTATE",12/03/2020
6736,葵青 Kwai Tsing,"長宏邨宏意樓6座
BLOCK 6, WANG YEE HSE, CHEUNG WANG ESTATE",12/03/2020
6737,葵青 Kwai Tsing,"長青邨青榕樓
CHING YUNG HOUSE, CHEUNG CHING ESTATE",12/03/2020
6738,葵青 Kwai Tsing,"長康邨康和樓
HONG WO HOUSE, CHEUNG HONG ESTATE",12/03/2020
6739,葵青 Kwai Tsing,"長康邨康美樓
HONG MEI HOUSE, CHEUNG HONG ESTATE",12/03/2020
6740,葵青 Kwai Tsing,"長康邨康貴樓
HONG KWAI HOUSE, CHEUNG HONG ESTATE",12/03/2020
6741,葵青 Kwai Tsing,"青衣 青敬路33號盈翠半島5座
BLOCK 5, TIERRA VERDE, NO.33 TSING KING ROAD, TSING YI",12/03/2020
6742,葵青 Kwai Tsing,"青衣 青敬路33號盈翠半島8座
BLOCK 8, TIERRA VERDE, NO.33 TSING KING ROAD, TSING YI",12/03/2020
6743,葵青 Kwai Tsing,"青衣 青敬路33號盈翠半島9座
BLOCK 9, TIERRA VERDE, NO.33 TSING KING ROAD, TSING YI",12/03/2020
6744,葵青 Kwai Tsing,"青衣 青敬路75號宏福花園3座
BLOCK 3, TIVOLI GARDEN, NO.75 TSING KING ROAD, TSING YI",12/03/2020
6745,葵青 Kwai Tsing,"青衣 涌美老屋村
CHUNG MEI LO UK VILLAGE, TSING YI",12/03/2020
6746,葵青 Kwai Tsing,"青衣邨宜偉樓
YEE WAI HOUSE, TSING YI ESTATE",12/03/2020
6747,葵青 Kwai Tsing,"青衣邨宜逸樓
YEE YAT HOUSE, TSING YI ESTATE",12/03/2020
6748,葵青 Kwai Tsing,"青俊苑俊軒閣
CHUN HIN HOUSE, CHING CHUN COURT",12/03/2020
6749,葵青 Kwai Tsing,"青泰苑誠泰閣
SHING TAI HOUSE, CHING TAI COURT",12/03/2020
6750,葵青 Kwai Tsing,"荔欣苑荔影閣
LAI YING HOUSE, LAI YAN COURT",12/03/2020
6751,葵青 Kwai Tsing,"荔景邨日景樓
YAT KING HOUSE, LAI KING ESTATE",12/03/2020
6752,葵青 Kwai Tsing,"華荔邨賞荔樓
SEUNG LAI HSE, WAH LAI ESTATE",12/03/2020
6753,葵青 Kwai Tsing,"葵涌 和宜合道33號雍雅軒II座
BLOCK II, THE APEX, NO.33 WO YI HOP ROAD, KWAI CHUNG",12/03/2020
