編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
2515,油尖旺 Yau Tsim Mong,"廟街213號
NO.213 TEMPLE STREET",27/02/2020
2516,油尖旺 Yau Tsim Mong,"廣東道1104B號
NO.1104B CANTON ROAD",27/02/2020
2517,油尖旺 Yau Tsim Mong,"廣東道852號
NO.852 CANTON ROAD",27/02/2020
2518,油尖旺 Yau Tsim Mong,"廣東道872號
NO.872 CANTON ROAD",27/02/2020
2519,油尖旺 Yau Tsim Mong,"德興街2號
NO.2 TAK HING STREET",27/02/2020
2520,油尖旺 Yau Tsim Mong,"彌敦道561號
NO.561 NATHAN ROAD",27/02/2020
2521,油尖旺 Yau Tsim Mong,"鴻光大廈
HUNG KWONG BUILDING",27/02/2020
2522,油尖旺 Yau Tsim Mong,"鴻添大樓
HUNG TIM BUILDING",27/02/2020
2523,油尖旺 Yau Tsim Mong,"寶來大廈
POLLOCK BUILDING",27/02/2020
2524,油尖旺 Yau Tsim Mong,"上海街500號
NO.500 SHANGHAI STREET",28/02/2020
2525,油尖旺 Yau Tsim Mong,"上海街523號
NO.523 SHANGHAI STREET",28/02/2020
2526,油尖旺 Yau Tsim Mong,"大南街319號
NO. 319 TAI NAN STREET",28/02/2020
2527,油尖旺 Yau Tsim Mong,"友榮大廈
YAU WING APARTMENTS",28/02/2020
2528,油尖旺 Yau Tsim Mong,"太子運動場街5A號
NO. 5A PLAYING FIELD ROAD",28/02/2020
2529,油尖旺 Yau Tsim Mong,"月圓大廈
YUET YUEN BUILDING",28/02/2020
2530,油尖旺 Yau Tsim Mong,"石龍街8A號
NO. 8A SHEK LUNG STREET",28/02/2020
2531,油尖旺 Yau Tsim Mong,"百達大廈B座
BLOCK B, PAK TAT MANSION",28/02/2020
2532,油尖旺 Yau Tsim Mong,"百樂大廈
PAK LOK BUILDING",28/02/2020
2533,油尖旺 Yau Tsim Mong,"西洋菜南街224號
NO.224 SAI YEUNG CHOI STREET SOUTH",28/02/2020
2534,油尖旺 Yau Tsim Mong,"君臨天下2座
BLOCK TOWER 2, HARBOURSIDE, UNION SQUARE",28/02/2020
2535,油尖旺 Yau Tsim Mong,"亞洲大樓
ASIA MANSION",28/02/2020
2536,油尖旺 Yau Tsim Mong,"亞皆老街105A號
NO.105A ARGYLE STREET",28/02/2020
2537,油尖旺 Yau Tsim Mong,"宝翠大廈
PO TSUI BUILDING",28/02/2020
2538,油尖旺 Yau Tsim Mong,"旺角通菜街123號
123 TUNG CHOI STREET, MONG KOK",28/02/2020
2539,油尖旺 Yau Tsim Mong,"玫瑰大廈
ROSE MANSION",28/02/2020
2540,油尖旺 Yau Tsim Mong,"花園街220號
NO.220 FA YUEN STREET",28/02/2020
2541,油尖旺 Yau Tsim Mong,"金海大廈
KAM HOI BUILDING",28/02/2020
2542,油尖旺 Yau Tsim Mong,"金漢大廈
BACKINGHAM BUILDING",28/02/2020
2543,油尖旺 Yau Tsim Mong,"家旺樓
KAR WONG BUILDING",28/02/2020
2544,油尖旺 Yau Tsim Mong,"海庭道16號富榮花園12座
BLOCK 12, CHARMING GARDEN, NO.16 HOI TING ROAD",28/02/2020
2545,油尖旺 Yau Tsim Mong,"海庭道18號柏景灣10座
BLOCK 10, PARK AVENUE, NO.18 HOI TING ROAD",28/02/2020
2546,油尖旺 Yau Tsim Mong,"基隆街23號
NO.23 KI LUNG STREET",28/02/2020
2547,油尖旺 Yau Tsim Mong,"康信大廈
HONG SHUN BUILDING",28/02/2020
2548,油尖旺 Yau Tsim Mong,"通菜街49號
NO.49 TUNG CHOI STREET",28/02/2020
2549,油尖旺 Yau Tsim Mong,"喜利大廈
HARILELA MANSION",28/02/2020
2550,油尖旺 Yau Tsim Mong,"華敦大廈
BURLINGTON HOUSE",28/02/2020
2551,油尖旺 Yau Tsim Mong,"順景大廈B座
BLK B, SHUN KING BUILDING",28/02/2020
2552,油尖旺 Yau Tsim Mong,"新填地街301號
NO.301 RECLAMATION STREET",28/02/2020
2553,油尖旺 Yau Tsim Mong,"新填地街366號
NO.366 RECLAMATION STREET",28/02/2020
2554,油尖旺 Yau Tsim Mong,"溫莎大廈
WINDSOR MANSION",28/02/2020
2555,油尖旺 Yau Tsim Mong,"嘉興閣
KA HING COURT",28/02/2020
2556,油尖旺 Yau Tsim Mong,"碧華大廈
PIK WAH BUILDING",28/02/2020
2557,油尖旺 Yau Tsim Mong,"福利街8號港灣豪庭1座
BLOCK 1, METRO HARBOUR VIEW, NO.8 FUK LEE STREET",28/02/2020
2558,油尖旺 Yau Tsim Mong,"廟街167號
NO.167 TEMPLE STREET",28/02/2020
2559,油尖旺 Yau Tsim Mong,"廟街253-255號號
NO. 253-255 TEMPLE STREET",28/02/2020
2560,油尖旺 Yau Tsim Mong,"樂道9號
NO.9 LOCK ROAD",28/02/2020
2561,油尖旺 Yau Tsim Mong,"彌敦道40號重慶大廈B座
BLOCK B, CHUNGKING MANSION, NO.40 NATHAN ROAD",28/02/2020
2562,油尖旺 Yau Tsim Mong,"彌敦道40號重慶大廈C座
BLOCK C, CHUNGKING MANSION, NO.40 NATHAN ROAD",28/02/2020
2563,油尖旺 Yau Tsim Mong,"彌敦道40號重慶大廈E座
BLOCK E, CHUNGKING MANSION, NO.40 NATHAN ROAD",28/02/2020
2564,油尖旺 Yau Tsim Mong,"彌敦道476號
476 NATHAN ROAD",28/02/2020
2565,油尖旺 Yau Tsim Mong,"鴻聯大廈
HUNG LUEN BUILDING",28/02/2020
2566,油尖旺 Yau Tsim Mong,"櫸樹街88號奧柏‧御峯2座
BLOCK 2, PARK SUMMIT, NO.88 BEECH STREET",28/02/2020
2567,油尖旺 Yau Tsim Mong,"THE AUSTIN 3A座
TOWER 3A, THE AUSTIN",29/02/2020
2568,油尖旺 Yau Tsim Mong,"大達大廈
TAI TAT BUILDING",29/02/2020
2569,油尖旺 Yau Tsim Mong,"天璽一期彗鑽
ASTER SKY, THE CULLINAN I",29/02/2020
2570,油尖旺 Yau Tsim Mong,"太子道西135號
NO.135 PRINCE EDWARD ROAD WEST",29/02/2020
2571,油尖旺 Yau Tsim Mong,"文昌樓
MAN CHEONG BUILDING",29/02/2020
2572,油尖旺 Yau Tsim Mong,"文輝樓
MAN FAI BUILDING",29/02/2020
2573,油尖旺 Yau Tsim Mong,"必發道81-83號
81-83 BEDFORD ROAD",29/02/2020
2574,油尖旺 Yau Tsim Mong,"兆業大廈
SIU YIP HOUSE",29/02/2020
2575,油尖旺 Yau Tsim Mong,"佐敦道15號
15 JORDAN ROAD",29/02/2020
2576,油尖旺 Yau Tsim Mong,"佐敦廟街269-271號
NO.269-271 TEMPLE STREET",29/02/2020
2577,油尖旺 Yau Tsim Mong,"利民大廈
LEE MAN BUILDING",29/02/2020
2578,油尖旺 Yau Tsim Mong,"利興大廈
LEE HING BUILDING",29/02/2020
2579,油尖旺 Yau Tsim Mong,"昌茂大廈
CHEONG MOW BUILDING",29/02/2020
2580,油尖旺 Yau Tsim Mong,"昌記大廈
CHEONG KEE HOUSE",29/02/2020
2581,油尖旺 Yau Tsim Mong,"長沙街2號
NO.2 CHANGSHA STREET",29/02/2020
2582,油尖旺 Yau Tsim Mong,"長旺道3號
NO.3 CHEUNG WONG ROAD",29/02/2020
2583,油尖旺 Yau Tsim Mong,"洋松街7號
NO.7 LARCH STREET",29/02/2020
2584,油尖旺 Yau Tsim Mong,"重慶大廈
CHUNGKING MANSION",29/02/2020
2585,油尖旺 Yau Tsim Mong,"海景大廈
BLOCK 14, OCEAN VIEW COURT",29/02/2020
2586,油尖旺 Yau Tsim Mong,"通菜街246號
NO.246 TUNG CHOI STREET",29/02/2020
2587,油尖旺 Yau Tsim Mong,"通菜街50號
NO.50 TUNG CHOI STREET",29/02/2020
2588,油尖旺 Yau Tsim Mong,"通菜街71號
NO.71 TUNG CHOI STREET",29/02/2020
2589,油尖旺 Yau Tsim Mong,"通菜街97號
NO.97 TUNG CHOI STREET",29/02/2020
2590,油尖旺 Yau Tsim Mong,"都會道7號
7 METROPOLIS DRIVE",29/02/2020
2591,油尖旺 Yau Tsim Mong,"凱旋門摩天閣(1座)
SKY TOWER (BLOCK 1), THE ARCH, UNION SQUARE",29/02/2020
2592,油尖旺 Yau Tsim Mong,"富華大樓
FU WAH BUILDING",29/02/2020
2593,油尖旺 Yau Tsim Mong,"富貴大廈西座
PEONY HOUSE WEST BLOCK",29/02/2020
2594,油尖旺 Yau Tsim Mong,"弼街60號
NO.60 BUTE STREET",29/02/2020
2595,油尖旺 Yau Tsim Mong,"棉登徑5號
5 MINDEN AVENUE",29/02/2020
2596,油尖旺 Yau Tsim Mong,"華懋王子大廈
MONGKOK BUILDING",29/02/2020
2597,油尖旺 Yau Tsim Mong,"新填地街225號
NO.225 RECLAMATION STREET",29/02/2020
2598,油尖旺 Yau Tsim Mong,"新填地街332號
NO.332 RECLAMATION STREET",29/02/2020
2599,油尖旺 Yau Tsim Mong,"新填地街390號
NO.390 RECLAMATION STREET",29/02/2020
2600,油尖旺 Yau Tsim Mong,"新填地街467號
NO.467 RECLAMATION STREET",29/02/2020
2601,油尖旺 Yau Tsim Mong,"煙廠街4號
NO.4 YIN CHONG STREET",29/02/2020
2602,油尖旺 Yau Tsim Mong,"萬新大廈
MANSUN HOUSE",29/02/2020
2603,油尖旺 Yau Tsim Mong,"榮德大廈
WING TAK BUILDING",29/02/2020
2604,油尖旺 Yau Tsim Mong,"福全街4號
NO.4 FUK TSUN STREET",29/02/2020
2605,油尖旺 Yau Tsim Mong,"福全街56號
NO.56 FUK TSUN STREET",29/02/2020
2606,油尖旺 Yau Tsim Mong,"福利街8號港灣豪庭2座
BLOCK 2, METRO HARBOUR VIEW, NO.8 FUK LEE STREET",29/02/2020
2607,油尖旺 Yau Tsim Mong,"福利街8號港灣豪庭6座
BLOCK 6, METRO HARBOUR VIEW, NO.8 FUK LEE STREET",29/02/2020
2608,油尖旺 Yau Tsim Mong,"翠園大樓(一期)
TSUI YUEN MANSION (PHASE I)",29/02/2020
2609,油尖旺 Yau Tsim Mong,"赫德道8A號
8A HART AVENUE",29/02/2020
2610,油尖旺 Yau Tsim Mong,"廣東道1089號
NO.1089 CANTON ROAD",29/02/2020
2611,油尖旺 Yau Tsim Mong,"廣富大廈
KWONG FU BUILDING",29/02/2020
2612,油尖旺 Yau Tsim Mong,"彌敦道483-485號
483-485 NATHAN ROAD",29/02/2020
2613,油尖旺 Yau Tsim Mong,"藝興大廈
NGAI HING MANSION",29/02/2020
2614,油尖旺 Yau Tsim Mong,"櫻桃街38號海桃灣1座
BLOCK 1, FLORIENT RISE, NO.38 CHERRY STREET",29/02/2020
2615,油尖旺 Yau Tsim Mong,"GRAND AUSTIN 5座
TOWER 5, GRAND AUSTIN",01/03/2020
2616,油尖旺 Yau Tsim Mong,"上海街360號
NO.360 SHANGHAI STREET",01/03/2020
2617,油尖旺 Yau Tsim Mong,"仁康大廈
YAN HONG MANSION",01/03/2020
2618,油尖旺 Yau Tsim Mong,"太子道西77號
NO.77 PRINCE EDWARD ROAD WEST",01/03/2020
2619,油尖旺 Yau Tsim Mong,"文蔚樓
MAN WAI BUILDING",01/03/2020
2620,油尖旺 Yau Tsim Mong,"加連威老道29A號
29A GRANVILLE ROAD",01/03/2020
2621,油尖旺 Yau Tsim Mong,"必發道46號福和大樓A座
BLOCK A, FUK WO MANSION, NO.46 BEDFORD ROAD",01/03/2020
2622,油尖旺 Yau Tsim Mong,"西貢街23號
23 SAIGON STREET",01/03/2020
2623,油尖旺 Yau Tsim Mong,"利奧坊．曉岸1座
ELTANIN．SQUARE MILA TOWER 1",01/03/2020
2624,油尖旺 Yau Tsim Mong,"吳松街7號
NO 7, WOOSUNG STREET",01/03/2020
2625,油尖旺 Yau Tsim Mong,"志和街1號
1 CHI WO STREET",01/03/2020
2626,油尖旺 Yau Tsim Mong,"快富街25號
NO.25 FIFE STREET",01/03/2020
2627,油尖旺 Yau Tsim Mong,"良友大廈
COMPANION COURT",01/03/2020
2628,油尖旺 Yau Tsim Mong,"油麻地永星里1B號
1B WING SING LANE, YAU MA TEI",01/03/2020
2629,油尖旺 Yau Tsim Mong,"花園街184號
NO.184 FA YUEN STREET",01/03/2020
2630,油尖旺 Yau Tsim Mong,"金馬倫道19-21號
19-21 CAMERON ROAD",01/03/2020
2631,油尖旺 Yau Tsim Mong,"金馬倫道29A號
NO.29A CAMERON ROAD",01/03/2020
2632,油尖旺 Yau Tsim Mong,"金國中心
THE PLATINUM",01/03/2020
2633,油尖旺 Yau Tsim Mong,"金勳大廈
HONOUR HOUSE",01/03/2020
2634,油尖旺 Yau Tsim Mong,"咸美頓大廈
HAMILTON BUILDING",01/03/2020
2635,油尖旺 Yau Tsim Mong,"建福大廈
KIN FOOK MANSION",01/03/2020
2636,油尖旺 Yau Tsim Mong,"浪澄灣浪澄灣6座
BLOCK 6, LONG BEACH, THE LONG BEACH",01/03/2020
2637,油尖旺 Yau Tsim Mong,"海庭道18號柏景灣7座
BLOCK 7, PARK AVENUE, NO.18 HOI TING ROAD",01/03/2020
2638,油尖旺 Yau Tsim Mong,"海富苑海韻閣
HOI WEN HOUSE, HOI FU COURT",01/03/2020
2639,油尖旺 Yau Tsim Mong,"海輝道8號浪澄灣3座
BLOCK 3, THE LONG BEACH, NO.8 HOI FAI ROAD",01/03/2020
2640,油尖旺 Yau Tsim Mong,"荔枝角道60號
NO.60 LAI CHI KOK ROAD",01/03/2020
2641,油尖旺 Yau Tsim Mong,"基隆街20號
NO.20 KI LUNG STREET",01/03/2020
2642,油尖旺 Yau Tsim Mong,"通菜街124號
NO.124 TUNG CHOI STREET",01/03/2020
2643,油尖旺 Yau Tsim Mong,"通菜街136號
NO.136 TUNG CHOI STREET",01/03/2020
2644,油尖旺 Yau Tsim Mong,"凱譽
HARBOUR PINNACLE",01/03/2020
2645,油尖旺 Yau Tsim Mong,"華豐大廈
NEW LUCKY HOUSE",01/03/2020
2646,油尖旺 Yau Tsim Mong,"新填地街279-281號
NO.279-281 RECLAMATION STREET",01/03/2020
2647,油尖旺 Yau Tsim Mong,"新填地街595號MOD 595
MOD 595, NO.595 RECLAMATION STREET",01/03/2020
2648,油尖旺 Yau Tsim Mong,"嘉怡大廈
KA YEE MANSION",01/03/2020
2649,油尖旺 Yau Tsim Mong,"漆咸道南73-75號
73-75 CHATHAM ROAD SOUTH",01/03/2020
2650,油尖旺 Yau Tsim Mong,"漢宜大廈
HANYEE BUILDING",01/03/2020
2651,油尖旺 Yau Tsim Mong,"福全街21號
NO.21 FUK TSUN STREET",01/03/2020
2652,油尖旺 Yau Tsim Mong,"福明大廈B 座
FUK MING BUILDING",01/03/2020
2653,油尖旺 Yau Tsim Mong,"窩打老道8號窩打老道8號2座
BLOCK 2, 8 WATERLOO ROAD, NO.8 WATERLOO ROAD",01/03/2020
2654,油尖旺 Yau Tsim Mong,"遠東發展旺角大廈
FAR EAST CONSORTIUM MONGKOK BUILDING",01/03/2020
2655,油尖旺 Yau Tsim Mong,"廟街226號
NO.226 TEMPLE STREET",01/03/2020
2656,油尖旺 Yau Tsim Mong,"廣東道3號
3 CANTON ROAD",01/03/2020
2657,油尖旺 Yau Tsim Mong,"廣東道583號
NO.583 CANTON ROAD",01/03/2020
2658,油尖旺 Yau Tsim Mong,"廣豐大廈
KWONG FUNG BUILDING",01/03/2020
2659,油尖旺 Yau Tsim Mong,"德祥大樓
TAK CHEUNG BUILDING",01/03/2020
2660,油尖旺 Yau Tsim Mong,"鴉打街6號
6 ARTHUR STREET",01/03/2020
2661,油尖旺 Yau Tsim Mong,"彌敦道20號
20 NATHAN ROAD",01/03/2020
2662,油尖旺 Yau Tsim Mong,"彌敦道40號重慶大廈A5座
BLOCK A5, CHUNGKING MANSION, NO.40 NATHAN ROAD",01/03/2020
2663,油尖旺 Yau Tsim Mong,"彌敦道607號
607 NATHAN ROAD",01/03/2020
2664,油尖旺 Yau Tsim Mong,"櫻桃街38號海桃灣2座
BLOCK 2, FLORIENT RISE, NO.38 CHERRY STREET",01/03/2020
2665,油尖旺 Yau Tsim Mong,"GRAND AUSTIN 2座
TOWER 2, GRAND AUSTIN",02/03/2020
2666,油尖旺 Yau Tsim Mong,"THE AUSTIN 3座
TOWER 3, THE AUSTIN",02/03/2020
2667,油尖旺 Yau Tsim Mong,"上海街268號
268 SHANGHAI STREET",02/03/2020
2668,油尖旺 Yau Tsim Mong,"上海街359號
NO.359 SHANGHAI STREET",02/03/2020
2669,油尖旺 Yau Tsim Mong,"上海街667號
NO.667 SHANGHAI STREET",02/03/2020
2670,油尖旺 Yau Tsim Mong,"上海街699號
NO.699 SHANGHAI STREET",02/03/2020
2671,油尖旺 Yau Tsim Mong,"大同新邨大公樓
TAI KUNG BUILDING, COSMOPOLITAN ESTATES",02/03/2020
2672,油尖旺 Yau Tsim Mong,"大觀樓
TAI KOON MANSION",02/03/2020
2673,油尖旺 Yau Tsim Mong,"中堅樓
CHUNG KIN BUILDING",02/03/2020
2674,油尖旺 Yau Tsim Mong,"中銀太子大樓
BOC PRINCE EDWARD BUILDING",02/03/2020
2675,油尖旺 Yau Tsim Mong,"平安大樓
ALHAMBRA BUILDING",02/03/2020
2676,油尖旺 Yau Tsim Mong,"永利大廈
WING LEE BUILDING",02/03/2020
2677,油尖旺 Yau Tsim Mong,"名鑄
THE MASTERPIECE",02/03/2020
2678,油尖旺 Yau Tsim Mong,"利金大樓
PILKEM HOUSE",02/03/2020
2679,油尖旺 Yau Tsim Mong,"利威大廈
LEE WAI BUILDING",02/03/2020
2680,油尖旺 Yau Tsim Mong,"亞皆老街35號
NO.35 ARGYLE STREET",02/03/2020
2681,油尖旺 Yau Tsim Mong,"東安樓
TUNG ON COURT",02/03/2020
2682,油尖旺 Yau Tsim Mong,"東裕大廈
TUNG YU BUILDING",02/03/2020
2683,油尖旺 Yau Tsim Mong,"花園街180號
NO.180 FA YUEN STREET",02/03/2020
2684,油尖旺 Yau Tsim Mong,"花園街190號
NO.190 FA YUEN STREET",02/03/2020
2685,油尖旺 Yau Tsim Mong,"花園街72號
NO.72 FA YUEN STREET",02/03/2020
2686,油尖旺 Yau Tsim Mong,"金冠大廈
GOLDEN CROWN COURT",02/03/2020
2687,油尖旺 Yau Tsim Mong,"金柏閣
PASSKON COURT",02/03/2020
2688,油尖旺 Yau Tsim Mong,"金唐大廈
KAM TONG BUILDING",02/03/2020
2689,油尖旺 Yau Tsim Mong,"恒隆大廈
HANG LUNG MANSION",02/03/2020
2690,油尖旺 Yau Tsim Mong,"洋松街20-24號
NO.20-24 LARCH STREET",02/03/2020
2691,油尖旺 Yau Tsim Mong,"美星樓
MEI SING HOUSE",02/03/2020
2692,油尖旺 Yau Tsim Mong,"海泓道1號帝峯．皇殿3座
BLOCK 3, THE HERMITAGE, NO.1 HOI WANG ROAD",02/03/2020
2693,油尖旺 Yau Tsim Mong,"海庭道8號富榮花園13座
BLOCK 13, CHARMING GARDEN, NO.8 HOI TING ROAD",02/03/2020
2694,油尖旺 Yau Tsim Mong,"海輝道8號浪澄灣7座
BLOCK 7, THE LONG BEACH, NO.8 HOI FAI ROAD",02/03/2020
2695,油尖旺 Yau Tsim Mong,"砵蘭街338號
NO.338 PORTLAND STREET",02/03/2020
2696,油尖旺 Yau Tsim Mong,"眾坊街3號駿發花園3座
BLOCK 3, PROSPEROUS GARDEN, NO.3 PUBLIC SQUARE STREET",02/03/2020
2697,油尖旺 Yau Tsim Mong,"通菜街109號
NO.109 TUNG CHOI STREET",02/03/2020
2698,油尖旺 Yau Tsim Mong,"通菜街48號
NO.48 TUNG CHOI STREET",02/03/2020
2699,油尖旺 Yau Tsim Mong,"通菜街57號
NO.57 TUNG CHOI STREET",02/03/2020
2700,油尖旺 Yau Tsim Mong,"富裕臺A座
BLOCK A, FORTUNE TERRACE",02/03/2020
2701,油尖旺 Yau Tsim Mong,"登打士街1號
1 DUNDAS STREET",02/03/2020
2702,油尖旺 Yau Tsim Mong,"華美大廈A座
BLOCK A, WAH MAY BUILDING",02/03/2020
2703,油尖旺 Yau Tsim Mong,"新填地街469號
NO.469 RECLAMATION STREET",02/03/2020
2704,油尖旺 Yau Tsim Mong,"萬安街23號
NO.23 MAN ON STREET",02/03/2020
2705,油尖旺 Yau Tsim Mong,"嘉榮大廈
KA WING BUILDING",02/03/2020
2706,油尖旺 Yau Tsim Mong,"漢口道31號
NO.31 HANKOW ROAD",02/03/2020
2707,油尖旺 Yau Tsim Mong,"福群樓A座
BLOCK A, OCEAN COURT",02/03/2020
2708,油尖旺 Yau Tsim Mong,"閩街5號
NO.5 MIN STREET",02/03/2020
2709,油尖旺 Yau Tsim Mong,"廟街50號
50 TEMPLE STREET",02/03/2020
2710,油尖旺 Yau Tsim Mong,"廣東道1068號
NO.1068 CANTON ROAD",02/03/2020
2711,油尖旺 Yau Tsim Mong,"興發樓
HING FAT BUILDING",02/03/2020
2712,油尖旺 Yau Tsim Mong,"寶齡大廈
PORTLAND BUILDING",02/03/2020
2713,油尖旺 Yau Tsim Mong,"上海街222號
NO.222 SHANGHAI STREET",03/03/2020
2714,油尖旺 Yau Tsim Mong,"上海街407號
NO.407 SHANGHAI STREET",03/03/2020
2715,油尖旺 Yau Tsim Mong,"上海街427號
NO.427 SHANGHAI STREET",03/03/2020
2716,油尖旺 Yau Tsim Mong,"上海街427號
NO.427-429 SHANGHAI STREET",03/03/2020
2717,油尖旺 Yau Tsim Mong,"大安樓通菜街202號
NO.202 TUNG CHOI STREET",03/03/2020
2718,油尖旺 Yau Tsim Mong,"大南街107號
NO.107 TAI NAN STREET",03/03/2020
2719,油尖旺 Yau Tsim Mong,"大南街140號
NO.140 TAI NAN STREET",03/03/2020
2720,油尖旺 Yau Tsim Mong,"大南街57-59號
57-59 TAI NAN STREET",03/03/2020
2721,油尖旺 Yau Tsim Mong,"山東街13號
NO.13 SHANTUNG STREET",03/03/2020
2722,油尖旺 Yau Tsim Mong,"天璽日鑽
SUN SKY, THE CULLINAN",03/03/2020
2723,油尖旺 Yau Tsim Mong,"永盛大廈
VINCENT HOUSE",03/03/2020
2724,油尖旺 Yau Tsim Mong,"白楊街18號
NO.18 POPLAR STREET",03/03/2020
2725,油尖旺 Yau Tsim Mong,"伊利莎大廈
ELIZA BUILDING",03/03/2020
2726,油尖旺 Yau Tsim Mong,"百祥大廈
PAK CHEUNG BUILDING",03/03/2020
2727,油尖旺 Yau Tsim Mong,"西洋菜南街214號
NO.214 SAI YEUNG CHOI STREET SOUTH",03/03/2020
2728,油尖旺 Yau Tsim Mong,"西洋菜南街69號
NO.69 SAI YEUNG CHOI STREET SOUTH",03/03/2020
2729,油尖旺 Yau Tsim Mong,"宏景大廈
GRANDVIEW BUILDING",03/03/2020
2730,油尖旺 Yau Tsim Mong,"東海大廈
COSMOPOLITAN CENTRE",03/03/2020
2731,油尖旺 Yau Tsim Mong,"花園街205A號
NO.205A FA YUEN STREET",03/03/2020
2732,油尖旺 Yau Tsim Mong,"金馬倫道16號
16 CAMERON ROAD",03/03/2020
2733,油尖旺 Yau Tsim Mong,"金基樓
KAM KEE HOUSE",03/03/2020
2734,油尖旺 Yau Tsim Mong,"長旺道7號
NO.7 CHEUNG WONG ROAD",03/03/2020
2735,油尖旺 Yau Tsim Mong,"長樂街1號
1 CHEONG LOK STREET",03/03/2020
2736,油尖旺 Yau Tsim Mong,"柯士甸路2號
2 AUSTIN AVENUE",03/03/2020
2737,油尖旺 Yau Tsim Mong,"洋松街1號形品．星寓
LIME STARDOM, NO.1 LARCH STREET",03/03/2020
2738,油尖旺 Yau Tsim Mong,"洗衣街151號
NO.151 SAI YEE STREET",03/03/2020
2739,油尖旺 Yau Tsim Mong,"界限街16號
NO.16 BOUNDARY STREET",03/03/2020
2740,油尖旺 Yau Tsim Mong,"界限街2D號
NO.2D BOUNDARY STREET",03/03/2020
2741,油尖旺 Yau Tsim Mong,"海富苑海韻閣A座
BLOCK A, HOI WEN HOUSE , HOI FU COURT",03/03/2020
2742,油尖旺 Yau Tsim Mong,"海輝道18號一號銀海3座
BLOCK 3, ONE SILVERSEA, NO.18 HOI FAI ROAD",03/03/2020
2743,油尖旺 Yau Tsim Mong,"基隆街44號
NO.44 KI LUNG STREET",03/03/2020
2744,油尖旺 Yau Tsim Mong,"基隆街79號
NO.79 KI LUNG STREET",03/03/2020
2745,油尖旺 Yau Tsim Mong,"康樂大樓
HONG LOK MANSION",03/03/2020
2746,油尖旺 Yau Tsim Mong,"眾坊街71號
NO.71 PUBLIC SQUARE STREET",03/03/2020
2747,油尖旺 Yau Tsim Mong,"通菜街38號
NO.38 TUNG CHOI STREET",03/03/2020
2748,油尖旺 Yau Tsim Mong,"富山中心
FULL HILL CENTRE",03/03/2020
2749,油尖旺 Yau Tsim Mong,"富多來新邨富麗樓
FU LAI BUILDING, FU TOR LOY SUN CHUEN",03/03/2020
2750,油尖旺 Yau Tsim Mong,"業利樓
YIP LEE HOUSE",03/03/2020
2751,油尖旺 Yau Tsim Mong,"裕旺大廈
YUE WONG BUILDING",03/03/2020
2752,油尖旺 Yau Tsim Mong,"榮梅大樓
WING MUI BUILDING",03/03/2020
2753,油尖旺 Yau Tsim Mong,"遠景大廈
YUEN KING BUILDING",03/03/2020
2754,油尖旺 Yau Tsim Mong,"廣東道1090號
NO.1090 CANTON ROAD",03/03/2020
2755,油尖旺 Yau Tsim Mong,"廣東道188號港景峯3座
BLOCK 3, THE VICTORIA TOWERS, NO.188 CANTON ROAD",03/03/2020
2756,油尖旺 Yau Tsim Mong,"慶年大樓
HING LIN BUILDING",03/03/2020
2757,油尖旺 Yau Tsim Mong,"彌敦道385號
NO.385 NATHAN ROAD",03/03/2020
2758,油尖旺 Yau Tsim Mong,"鴻達樓
HUNG TAT BUILDING",03/03/2020
2759,油尖旺 Yau Tsim Mong,"寶安大樓
PO ON BUILDING",03/03/2020
2760,油尖旺 Yau Tsim Mong,"寶寧大樓
PO LING BUILDING",03/03/2020
2761,油尖旺 Yau Tsim Mong,"耀基大樓
YIU KEI MANSION",03/03/2020
2762,油尖旺 Yau Tsim Mong,"櫻桃街38號海桃灣3座
BLOCK 3, FLORIENT RISE, NO.38 CHERRY STREET",03/03/2020
2763,油尖旺 Yau Tsim Mong,"GRAND AUSTIN 1座
TOWER 1, GRAND AUSTIN",04/03/2020
2764,油尖旺 Yau Tsim Mong,"SKYPARK
",04/03/2020
2765,油尖旺 Yau Tsim Mong,"THE AUSTIN 1座
TOWER 1, THE AUSTIN",04/03/2020
2766,油尖旺 Yau Tsim Mong,"大南街70號
NO.70 TAI NAN STREET",04/03/2020
2767,油尖旺 Yau Tsim Mong,"中輿樓
CHUNG HING BUILDING	",04/03/2020
2768,油尖旺 Yau Tsim Mong,"永信大樓
WING SHUN BUILDING",04/03/2020
2769,油尖旺 Yau Tsim Mong,"百達大廈
PAK TAT MANSION",04/03/2020
2770,油尖旺 Yau Tsim Mong,"利安大樓
LEE ON BUILDING",04/03/2020
2771,油尖旺 Yau Tsim Mong,"利得街34號
NO.34 LI TAK STREET",04/03/2020
2772,油尖旺 Yau Tsim Mong,"利華大樓
LEE WAH BUILDING",04/03/2020
2773,油尖旺 Yau Tsim Mong,"利鴻大樓
LEE HUNG BUILDING",04/03/2020
2774,油尖旺 Yau Tsim Mong,"花園街172號
NO.172 FA YUEN STREET",04/03/2020
2775,油尖旺 Yau Tsim Mong,"金慶樓
KAM HING HOUSE",04/03/2020
2776,油尖旺 Yau Tsim Mong,"長旺雅苑
FLOURISH MANSION",04/03/2020
2777,油尖旺 Yau Tsim Mong,"柯士甸道西1號君臨天下2座
BLOCK 2, THE HARBOURSIDE, NO.1 AUSTIN ROAD",04/03/2020
