編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
6226,油尖旺 Yau Tsim Mong,"弼街57-59號
NO.57-59 BUTE STREET",20/03/2020
6227,油尖旺 Yau Tsim Mong,"弼街樓
BUTE STREET BUILDING",20/03/2020
6228,油尖旺 Yau Tsim Mong,"華源大廈B座
BLOCK B, TSIM SHA TSUI MANSION",20/03/2020
6229,油尖旺 Yau Tsim Mong,"華德大廈
WAH TAK BUILDING",20/03/2020
6230,油尖旺 Yau Tsim Mong,"華懋王子大廈
MONGKOK BUILDING",20/03/2020
6231,油尖旺 Yau Tsim Mong,"華麗閣 
WAH LAI COURT",20/03/2020
6232,油尖旺 Yau Tsim Mong,"雅蘭大廈
NGA LAN HOUSE",20/03/2020
6233,油尖旺 Yau Tsim Mong,"塘尾道198A號
NO.198A TONG MI ROAD",20/03/2020
6234,油尖旺 Yau Tsim Mong,"新風大樓
SUN FUNG HOUSE",20/03/2020
6235,油尖旺 Yau Tsim Mong,"新填地街295號
NO.295 RECLAMATION STREET",20/03/2020
6236,油尖旺 Yau Tsim Mong,"新填地街323號
NO.323 RECLAMATION STREET",20/03/2020
6237,油尖旺 Yau Tsim Mong,"新填地街328號
NO.328 RECLAMATION STREET",20/03/2020
6238,油尖旺 Yau Tsim Mong,"新輝大廈
SAN FAI BUILDING",20/03/2020
6239,油尖旺 Yau Tsim Mong,"新興大廈
SUN HING BUILDING",20/03/2020
6240,油尖旺 Yau Tsim Mong,"萬安大廈
MAN ON BUILDING",20/03/2020
6241,油尖旺 Yau Tsim Mong,"萬年大廈
MAN LIN BUILDING",20/03/2020
6242,油尖旺 Yau Tsim Mong,"漾日居3座
TOWER 3, THE WATERFRONT",20/03/2020
6243,油尖旺 Yau Tsim Mong,"碧華大廈
PIK WAH BUILDING",20/03/2020
6244,油尖旺 Yau Tsim Mong,"窩打老道75號
NO.75 WATERLOO ROAD",20/03/2020
6245,油尖旺 Yau Tsim Mong,"廣東道13號
NO.13 CANTON ROAD",20/03/2020
6246,油尖旺 Yau Tsim Mong,"廣東道995號
NO.995 CANTON ROAD",20/03/2020
6247,油尖旺 Yau Tsim Mong,"廣裕大廈
KWONG YU BUILDING",20/03/2020
6248,油尖旺 Yau Tsim Mong,"廣福大廈
KWONG FOOK BUILDING",20/03/2020
6249,油尖旺 Yau Tsim Mong,"廣豐大廈
KWONG FUNG BUILDING",20/03/2020
6250,油尖旺 Yau Tsim Mong,"龍普樓
LUNG PO HOUSE",20/03/2020
6251,油尖旺 Yau Tsim Mong,"彌敦道 54-56B號
NO.54-56B NATHAN ROAD",20/03/2020
6252,油尖旺 Yau Tsim Mong,"擎天半島1座
BLOCK 1, SORRENTO",20/03/2020
6253,油尖旺 Yau Tsim Mong,"擎天半島3座
BLOCK 3, SORRENTO",20/03/2020
6254,油尖旺 Yau Tsim Mong,"麗華閣
MAYFAIR MANSION",20/03/2020
6255,油尖旺 Yau Tsim Mong,"寶樂大樓
PO LOK MANSION",20/03/2020
6256,油尖旺 Yau Tsim Mong,"寶興大樓
PO HING BUILDING",20/03/2020
6257,油尖旺 Yau Tsim Mong,"瓏璽臨海鑽1座
BLOCK 1, IMPERIAL SEAFRONT, IMPERIAL CULLINAN",20/03/2020
6258,油尖旺 Yau Tsim Mong,"一號銀海8座
BLOCK 8, ONE SILVERSEA",21/03/2020
6259,油尖旺 Yau Tsim Mong,"上海街492號
NO.492 SHANGHAI STREET",21/03/2020
6260,油尖旺 Yau Tsim Mong,"上海街679號
NO.679 SHANGHAI STREET",21/03/2020
6261,油尖旺 Yau Tsim Mong,"大同新邨大富樓
TAI FU BUILDING, COSMOPOLITAN ESTATE",21/03/2020
6262,油尖旺 Yau Tsim Mong,"大同新邨大衛樓
TAI WAI BUILDING, COSMOPOLITAN ESTATES",21/03/2020
6263,油尖旺 Yau Tsim Mong,"大角咀大廈
TAI KOK TSUI BUILDING",21/03/2020
6264,油尖旺 Yau Tsim Mong,"大角咀道86號
NO.86 TAI KOK TSUI ROAD",21/03/2020
6265,油尖旺 Yau Tsim Mong,"大南街126號
NO.126 TAI NAN STREET",21/03/2020
6266,油尖旺 Yau Tsim Mong,"大南街135號
NO.135 TAI NAN STREET",21/03/2020
6267,油尖旺 Yau Tsim Mong,"大南街57-59號
NO.57-59, TAI NAN STREET",21/03/2020
6268,油尖旺 Yau Tsim Mong,"工商大廈
KUNG SHEUNG MANSIONS",21/03/2020
6269,油尖旺 Yau Tsim Mong,"中原樓
CHUNG YUEN BUILDING",21/03/2020
6270,油尖旺 Yau Tsim Mong,"友翔道1號御金‧國峯7座
BLOCK 7, THE CORONATION, NO.1 YAU CHEUNG ROAD",21/03/2020
6271,油尖旺 Yau Tsim Mong,"友誠大廈
YAU SHING BUILDING",21/03/2020
6272,油尖旺 Yau Tsim Mong,"友聯大廈
UNION MANSION",21/03/2020
6273,油尖旺 Yau Tsim Mong,"文蔚樓
MAN WAI BUILDING",21/03/2020
6274,油尖旺 Yau Tsim Mong,"永盛大廈
VINCENT HOUSE",21/03/2020
6275,油尖旺 Yau Tsim Mong,"好望角大廈
GOOD HOPE BUILDING",21/03/2020
6276,油尖旺 Yau Tsim Mong,"有成大廈
MASCOT HOUSE",21/03/2020
6277,油尖旺 Yau Tsim Mong,"百祥大廈
PAK CHEUNG BUILDING",21/03/2020
6278,油尖旺 Yau Tsim Mong,"百匯軒33
CITE 33",21/03/2020
6279,油尖旺 Yau Tsim Mong,"西洋菜南街224號
NO.224 SAI YEUNG CHOI STREET SOUTH",21/03/2020
6280,油尖旺 Yau Tsim Mong,"君滙港5座
BLOCK 5, HARBOUR GREEN",21/03/2020
6281,油尖旺 Yau Tsim Mong,"吳松街43號
NO.43 WOOSUNG STREET",21/03/2020
6282,油尖旺 Yau Tsim Mong,"宏安大廈
WANG ON BUILDING",21/03/2020
6283,油尖旺 Yau Tsim Mong,"志和街1號
NO.1 CHI WO STREET",21/03/2020
6284,油尖旺 Yau Tsim Mong,"官涌街12號
NO.12 KWUN CHUNG STREET",21/03/2020
6285,油尖旺 Yau Tsim Mong,"旺角大樓
MONG KOK BUILDING",21/03/2020
6286,油尖旺 Yau Tsim Mong,"旺角登打士街1號
NO.1 DUNDAS STREET, MONG KOK",21/03/2020
6287,油尖旺 Yau Tsim Mong,"東樂大樓
TUNG LOK MANSION",21/03/2020
6288,油尖旺 Yau Tsim Mong,"金巴利道92號
NO.92 KIMBERLEY ROAD",21/03/2020
6289,油尖旺 Yau Tsim Mong,"金旺閣
KING WANG HEIGHTS",21/03/2020
6290,油尖旺 Yau Tsim Mong,"金威廣場
KENSINGTON PLAZA",21/03/2020
6291,油尖旺 Yau Tsim Mong,"金鑾大廈
MAJESTIC HOUSE",21/03/2020
6292,油尖旺 Yau Tsim Mong,"長發大廈
CHEUNG FAT MANSION",21/03/2020
6293,油尖旺 Yau Tsim Mong,"保文大廈
BOOMAN HOUSE",21/03/2020
6294,油尖旺 Yau Tsim Mong,"帝國大廈
IMPERIAL BUILDING",21/03/2020
6295,油尖旺 Yau Tsim Mong,"恒隆大廈
HANG LUNG MANSION",21/03/2020
6296,油尖旺 Yau Tsim Mong,"恒福大廈
HANG FOOK BUILDING",21/03/2020
6297,油尖旺 Yau Tsim Mong,"柏景灣8座
BLOCK 8, PARK AVENUE",21/03/2020
6298,油尖旺 Yau Tsim Mong,"柏景灣帝柏海灣3座
BLOCK 3, CENTRAL PARK, PARK AVENUE",21/03/2020
6299,油尖旺 Yau Tsim Mong,"柯士甸路2號
NO.2 AUSTIN ROAD",21/03/2020
6300,油尖旺 Yau Tsim Mong,"美麗都大廈
MIRADOR MANSION",21/03/2020
6301,油尖旺 Yau Tsim Mong,"重慶大廈
CHUNGKING MANSIONS",21/03/2020
6302,油尖旺 Yau Tsim Mong,"振宜大廈
CHUN YEE BUILDING",21/03/2020
6303,油尖旺 Yau Tsim Mong,"時興大廈
CHEE HING BUILDING",21/03/2020
6304,油尖旺 Yau Tsim Mong,"晏架街44號
NO.44 ANCHOR STREET",21/03/2020
6305,油尖旺 Yau Tsim Mong,"泰豐大廈
TAI FUNG HOUSE",21/03/2020
6306,油尖旺 Yau Tsim Mong,"海角樓
HOI KOK BUILDING",21/03/2020
6307,油尖旺 Yau Tsim Mong,"海防大廈
HAI PHONG MANSION",21/03/2020
6308,油尖旺 Yau Tsim Mong,"海防道47-50號
NO.47-50 HAIPHONG ROAD",21/03/2020
6309,油尖旺 Yau Tsim Mong,"海富苑海韻閣
HOI WEN HOUSE, HOI FU COURT",21/03/2020
6310,油尖旺 Yau Tsim Mong,"砵蘭街109號
NO.109 PORTLAND STREET",21/03/2020
6311,油尖旺 Yau Tsim Mong,"砵蘭街26號
NO.26 PORTLAND STREET",21/03/2020
6312,油尖旺 Yau Tsim Mong,"砵蘭街325號
NO.325 PORTLAND STREET",21/03/2020
6313,油尖旺 Yau Tsim Mong,"砵蘭街444號
NO.444 PORTLAND STREET",21/03/2020
6314,油尖旺 Yau Tsim Mong,"砵蘭街46-52號
NO.46-52 PORTLAND STREET",21/03/2020
6315,油尖旺 Yau Tsim Mong,"砵蘭街60號
NO.60 PORTLAND STREET",21/03/2020
6316,油尖旺 Yau Tsim Mong,"偉晴街39號
NO.39 WAI CHING STREET",21/03/2020
6317,油尖旺 Yau Tsim Mong,"康和閣
KONWALL COURT",21/03/2020
6318,油尖旺 Yau Tsim Mong,"得如樓大廈
TAK YUE MANSION",21/03/2020
6319,油尖旺 Yau Tsim Mong,"通菜街176號
NO.176 TUNG CHOI STREET",21/03/2020
6320,油尖旺 Yau Tsim Mong,"通菜街19號
NO.19 TUNG CHOI STREET",21/03/2020
6321,油尖旺 Yau Tsim Mong,"通菜街6號
NO.6 TUNG CHOI STREET",21/03/2020
6322,油尖旺 Yau Tsim Mong,"通菜街71號
NO.71 TUNG CHOI STREET",21/03/2020
6323,油尖旺 Yau Tsim Mong,"麥花臣匯
MACPHERSON PLACE",21/03/2020
6324,油尖旺 Yau Tsim Mong,"港灣豪庭6座
BLOCK 6, METRO HARBOUR VIEW",21/03/2020
6325,油尖旺 Yau Tsim Mong,"華暉大廈
WAH FAI MANSION",21/03/2020
6326,油尖旺 Yau Tsim Mong,"雅蘭大廈
NGA LAN HOUSE",21/03/2020
6327,油尖旺 Yau Tsim Mong,"順昌大廈
SHUN CHEONG MANSION",21/03/2020
6328,油尖旺 Yau Tsim Mong,"黑布街91號
NO.91 HAK PO STREET",21/03/2020
6329,油尖旺 Yau Tsim Mong,"黑布街9-23號
NO.9-23 HAK PO STREET",21/03/2020
6330,油尖旺 Yau Tsim Mong,"新萬利大廈
NEW MAN LEE BUILDING",21/03/2020
6331,油尖旺 Yau Tsim Mong,"溫莎大廈
WINDSOR MANSION",21/03/2020
6332,油尖旺 Yau Tsim Mong,"萬利樓
MAN LEE MANSION",21/03/2020
6333,油尖旺 Yau Tsim Mong,"萬榮大廈
MAN WING MANSION",21/03/2020
6334,油尖旺 Yau Tsim Mong,"嘉文花園1座
BLOCK 1, CARMEN'S GARDEN",21/03/2020
6335,油尖旺 Yau Tsim Mong,"漢口中心
HANKOW CENTRE",21/03/2020
6336,油尖旺 Yau Tsim Mong,"碧街13號
NO.13 PITT STREET",21/03/2020
6337,油尖旺 Yau Tsim Mong,"福興大樓
FUK HING BUILDING",21/03/2020
6338,油尖旺 Yau Tsim Mong,"肇豐大廈
SHIU FUNG MANSION",21/03/2020
6339,油尖旺 Yau Tsim Mong,"遠景大廈
YUEN KING BUILDING",21/03/2020
6340,油尖旺 Yau Tsim Mong,"麼地道 16號
NO.16 MODY ROAD",21/03/2020
6341,油尖旺 Yau Tsim Mong,"廟街200號
NO.200 TEMPLE STREET",21/03/2020
6342,油尖旺 Yau Tsim Mong,"廣東道1009號
NO.1009 CANTON ROAD",21/03/2020
6343,油尖旺 Yau Tsim Mong,"廣東道901號
NO.901 CANTON ROAD",21/03/2020
6344,油尖旺 Yau Tsim Mong,"橡樹樓
OAK HOUSE",21/03/2020
6345,油尖旺 Yau Tsim Mong,"龍記大廈
LONG KEE MANSION",21/03/2020
6346,油尖旺 Yau Tsim Mong,"龍盛樓
LUNG SHING MANSION",21/03/2020
6347,油尖旺 Yau Tsim Mong,"彌敦道476號
NO.476 NATHAN ROAD",21/03/2020
6348,油尖旺 Yau Tsim Mong,"彌敦道62號
NO.62 NATHAN ROAD",21/03/2020
6349,油尖旺 Yau Tsim Mong,"擎天半島6座
BLOCK 6, SORRENTO",21/03/2020
6350,油尖旺 Yau Tsim Mong,"鴻光大廈
HUNG KWONG BUILDING",21/03/2020
6351,油尖旺 Yau Tsim Mong,"鴻祥大廈
HUNG CHEUNG BUILDING",21/03/2020
6352,油尖旺 Yau Tsim Mong,"鴻德大廈
HUNG TAK BUILDING",21/03/2020
6353,油尖旺 Yau Tsim Mong,"藝興大廈
NGAI HING MANSION",21/03/2020
6354,油尖旺 Yau Tsim Mong,"麗東大廈
LYTON BUILDING",21/03/2020
6355,油尖旺 Yau Tsim Mong,"麗寶大廈
LAI PO BUILDING",21/03/2020
6356,油尖旺 Yau Tsim Mong,"上海街124號
NO.124 SHANGHAI STREET",22/03/2020
6357,油尖旺 Yau Tsim Mong,"上海街125號
NO.125 SHANGHAI STREET",22/03/2020
6358,油尖旺 Yau Tsim Mong,"上海街268號
NO.268 SHANGHAI STREET",22/03/2020
6359,油尖旺 Yau Tsim Mong,"上海街489-495號金基樓
CAM KEY MANSION, NO.489-495 SHANGHAI STREET",22/03/2020
6360,油尖旺 Yau Tsim Mong,"上海街632A號
NO.632A SHANGHAI STREET",22/03/2020
6361,油尖旺 Yau Tsim Mong,"上海街647-651號文華閣
MANDARIN COURT, NO.647-651 SHANGHAI STREET",22/03/2020
6362,油尖旺 Yau Tsim Mong,"大同新邨大有樓
TAI YAU BUILDING, COSMOPOLITAN ESTATES",22/03/2020
6363,油尖旺 Yau Tsim Mong,"大南花園
TAI NAN GARDEN",22/03/2020
6364,油尖旺 Yau Tsim Mong,"中和樓
CHUNG WO BUILDING",22/03/2020
6365,油尖旺 Yau Tsim Mong,"中英樓
CHUNG YING BUILDING",22/03/2020
6366,油尖旺 Yau Tsim Mong,"仁康大廈
YAN HONG BUILDING",22/03/2020
6367,油尖旺 Yau Tsim Mong,"太子道西77號
NO.77 PRINCE EDWARD ROAD WEST",22/03/2020
6368,油尖旺 Yau Tsim Mong,"文景樓
MAN KING BUILDING",22/03/2020
6369,油尖旺 Yau Tsim Mong,"文華樓
MAN WAH BUILDING",22/03/2020
6370,油尖旺 Yau Tsim Mong,"文輝樓
MAN FAI BUILDING",22/03/2020
6371,油尖旺 Yau Tsim Mong,"四海大廈
FOURSEAS BUILDING",22/03/2020
6372,油尖旺 Yau Tsim Mong,"平安大樓
ALHAMBRA BUILDING",22/03/2020
6373,油尖旺 Yau Tsim Mong,"永如大廈
WINNER MANSION",22/03/2020
6374,油尖旺 Yau Tsim Mong,"甘芳街2號
NO.2 KAM FONG STREET",22/03/2020
6375,油尖旺 Yau Tsim Mong,"甘霖大廈
KUM LAM BUILDING",22/03/2020
6376,油尖旺 Yau Tsim Mong,"先施大廈
SINCERE HOUSE",22/03/2020
6377,油尖旺 Yau Tsim Mong,"百利達廣場
PARADISE SQUARE",22/03/2020
6378,油尖旺 Yau Tsim Mong,"百寶大廈
PAK PO MANSIONS",22/03/2020
6379,油尖旺 Yau Tsim Mong,"西洋菜南街160-162號鴻輝大廈
HUNG FAI BUILDING, NO.160-162 SAI YEUNG CHOI STREET SOUTH",22/03/2020
6380,油尖旺 Yau Tsim Mong,"西貢街23號
NO.23 SAIGON STREET",22/03/2020
6381,油尖旺 Yau Tsim Mong,"君滙港3座
BLOCK 3, HARBOUR GREEN",22/03/2020
6382,油尖旺 Yau Tsim Mong,"君臨天下2座
BLOCK 2, THE HARBOURSIDE",22/03/2020
6383,油尖旺 Yau Tsim Mong,"亞皆老街2B號
NO.2B ARGYLE STREET",22/03/2020
6384,油尖旺 Yau Tsim Mong,"亞皆老街7-13號啟運大廈
KAI WAN MANSION, NO.7-13 ARGYLE STREET",22/03/2020
6385,油尖旺 Yau Tsim Mong,"亞皆老街83號
NO.83 ARGYLE STREET",22/03/2020
6386,油尖旺 Yau Tsim Mong,"幸運大廈
LUCKY BUILDING",22/03/2020
6387,油尖旺 Yau Tsim Mong,"忠信大廈
CHUNG SHUN BUILDING",22/03/2020
6388,油尖旺 Yau Tsim Mong,"旺角城大廈
MONGKOK CITY BUILDING",22/03/2020
6389,油尖旺 Yau Tsim Mong,"昌威大廈
CHEONG WAI BUILDING",22/03/2020
6390,油尖旺 Yau Tsim Mong,"東海大廈
COSMOPOLITAN CENTRE",22/03/2020
6391,油尖旺 Yau Tsim Mong,"東海閣
EAST OCEAN COURT",22/03/2020
6392,油尖旺 Yau Tsim Mong,"花園街193號華美樓
WAH MEI BUILDING, NO.193 FA YUEN STREET",22/03/2020
6393,油尖旺 Yau Tsim Mong,"金巴利街1H-1J號
NO.1H-1J KIMBERLEY STREET",22/03/2020
6394,油尖旺 Yau Tsim Mong,"金巴利道26號
KIMBERLEY 26",22/03/2020
6395,油尖旺 Yau Tsim Mong,"金巴利道28號
NO.28 KIMBERLEY ROAD",22/03/2020
6396,油尖旺 Yau Tsim Mong,"金柏閣
PASSKON COURT",22/03/2020
6397,油尖旺 Yau Tsim Mong,"金馬大廈
KAM MA BUILDING",22/03/2020
6398,油尖旺 Yau Tsim Mong,"金淞大廈
KAM CHUNG BUILDING",22/03/2020
6399,油尖旺 Yau Tsim Mong,"金輪大廈
KINGLAND APARTMENTS",22/03/2020
6400,油尖旺 Yau Tsim Mong,"長樂街24號
NO.24 CHEONG LOK STREET",22/03/2020
6401,油尖旺 Yau Tsim Mong,"帝峯．皇殿6座
BLOCK 6, THE HERMITAGE",22/03/2020
6402,油尖旺 Yau Tsim Mong,"帝峯．皇殿7座
BLOCK 7, THE HERMITAGE",22/03/2020
6403,油尖旺 Yau Tsim Mong,"帝峯．皇殿8座
BLOCK 8, THE HERMITAGE",22/03/2020
6404,油尖旺 Yau Tsim Mong,"柯士甸路23號
NO.23 AUSTIN AVENUE",22/03/2020
6405,油尖旺 Yau Tsim Mong,"界限街36號
NO.36 BOUNDARY STREET",22/03/2020
6406,油尖旺 Yau Tsim Mong,"紅鸞道8號
NO.8 HUNG LUEN ROAD",22/03/2020
6407,油尖旺 Yau Tsim Mong,"美麗都大廈
MIRADOR MANSION",22/03/2020
6408,油尖旺 Yau Tsim Mong,"重慶大廈
CHUNGKING MANSIONS",22/03/2020
6409,油尖旺 Yau Tsim Mong,"香檳大廈A座
BLOCK A, CHAMPAGNE COURT",22/03/2020
6410,油尖旺 Yau Tsim Mong,"家盛樓
KA SHING BUILDING",22/03/2020
6411,油尖旺 Yau Tsim Mong,"家慶樓
KAR HING BUILDING",22/03/2020
6412,油尖旺 Yau Tsim Mong,"梳士巴利道41號
NO.41 SALISBURY ROAD",22/03/2020
6413,油尖旺 Yau Tsim Mong,"浪澄灣6座
BLOCK 6, THE LONG BEACH",22/03/2020
6414,油尖旺 Yau Tsim Mong,"浪澄灣7座
BLOCK 7, THE LONG BEACH",22/03/2020
6415,油尖旺 Yau Tsim Mong,"海防道49-50號
NO.49-50 HAIPHONG ROAD",22/03/2020
6416,油尖旺 Yau Tsim Mong,"海威大廈
SEAWIDE MANSION",22/03/2020
6417,油尖旺 Yau Tsim Mong,"海富苑海裕閣E座
BLOCK E, HOI YU HOUSE, HOI FU COURT",22/03/2020
6418,油尖旺 Yau Tsim Mong,"砵蘭街363號
NO.363 PORTLAND STREET",22/03/2020
6419,油尖旺 Yau Tsim Mong,"砵蘭街46-52號
NO.46-52 PORTLAND STREET",22/03/2020
6420,油尖旺 Yau Tsim Mong,"荔枝角道140號
NO.140 LAI CHI KOK ROAD",22/03/2020
6421,油尖旺 Yau Tsim Mong,"荔枝角道171號
NO.171 LAI CHI KOK ROAD",22/03/2020
6422,油尖旺 Yau Tsim Mong,"荔枝角道22號
NO.22 LAI CHI KOK ROAD",22/03/2020
6423,油尖旺 Yau Tsim Mong,"荔枝角道92號
NO.92 LAI CHI KOK ROAD",22/03/2020
6424,油尖旺 Yau Tsim Mong,"偉安大廈A座
BLOCK A, WAI ON BUILDING",22/03/2020
6425,油尖旺 Yau Tsim Mong,"偉安大廈B座
BLOCK B, WAI ON BUILDING",22/03/2020
6426,油尖旺 Yau Tsim Mong,"基隆街7號
NO.7 KI LUNG STREET",22/03/2020
6427,油尖旺 Yau Tsim Mong,"眾坊街59A號
NO.59A PUBLIC SQUARE STREET",22/03/2020
6428,油尖旺 Yau Tsim Mong,"都會軒1座
TOWER 1, THE METROPOLIS RESIDENCE",22/03/2020
6429,油尖旺 Yau Tsim Mong,"凱帆軒3座
BLOCK 3, HAMPTON PLACE",22/03/2020
6430,油尖旺 Yau Tsim Mong,"凱旋門映月閣
MOON TOWER, THE ARCH",22/03/2020
6431,油尖旺 Yau Tsim Mong,"富多來新邨富皇樓
FU WONG BUILDING, FU TOR LOY SUN CHUEN",22/03/2020
6432,油尖旺 Yau Tsim Mong,"富貴大廈西座
PEONY HOUSE WEST BLOCK",22/03/2020
6433,油尖旺 Yau Tsim Mong,"港灣豪庭7座
BLOCK 7, METRO HARBOUR VIEW",22/03/2020
6434,油尖旺 Yau Tsim Mong,"港灣豪庭9座
BLOCK 9, METRO HARBOUR VIEW",22/03/2020
6435,油尖旺 Yau Tsim Mong,"華楓大廈
WAH FUNG BUILDING",22/03/2020
6436,油尖旺 Yau Tsim Mong,"華豐大廈
NEW LUCKY HOUSE",22/03/2020
6437,油尖旺 Yau Tsim Mong,"順景大廈
SHUN KING BUILDING",22/03/2020
6438,油尖旺 Yau Tsim Mong,"新填地街199號
NO.199 RECLAMATION STREET",22/03/2020
6439,油尖旺 Yau Tsim Mong,"新填地街305號
NO.305 RECLAMATION STREET",22/03/2020
6440,油尖旺 Yau Tsim Mong,"新填地街325號
NO.325 RECLAMATION STREET",22/03/2020
6441,油尖旺 Yau Tsim Mong,"新填地街36號
NO.36 RECLAMATION STREET",22/03/2020
6442,油尖旺 Yau Tsim Mong,"新填地街439號
NO.439 RECLAMATION STREET",22/03/2020
6443,油尖旺 Yau Tsim Mong,"毓成樓
YUK SING BUILDING",22/03/2020
6444,油尖旺 Yau Tsim Mong,"源發大廈
YUEN FAT BUILDING",22/03/2020
6445,油尖旺 Yau Tsim Mong,"煒亨大廈
WAI HANG BUILDING",22/03/2020
6446,油尖旺 Yau Tsim Mong,"瑜德大廈
YUE TAK BUILDING",22/03/2020
6447,油尖旺 Yau Tsim Mong,"號海桃灣3座
BLOCK 3, FLORIENT RISE",22/03/2020
6448,油尖旺 Yau Tsim Mong,"載福樓
JOYE FOOK MANSION",22/03/2020
6449,油尖旺 Yau Tsim Mong,"嘉成大廈
KA SING BUILDING",22/03/2020
6450,油尖旺 Yau Tsim Mong,"榮富苑1座
BLOCK 1, GREENFIELD GARDEN",22/03/2020
6451,油尖旺 Yau Tsim Mong,"榮富苑2座
BLOCK 2, GREENFIELD GARDEN",22/03/2020
6452,油尖旺 Yau Tsim Mong,"榮華大樓
WING WAH BUILDING",22/03/2020
6453,油尖旺 Yau Tsim Mong,"漾日居7座
TOWER 7, THE WATERFRONT",22/03/2020
6454,油尖旺 Yau Tsim Mong,"碧街50號
NO.50 PITT STREET",22/03/2020
6455,油尖旺 Yau Tsim Mong,"福和大樓
FUK WO MANSION",22/03/2020
6456,油尖旺 Yau Tsim Mong,"福群樓A座
BLOCK A, OCEAN COURT",22/03/2020
6457,油尖旺 Yau Tsim Mong,"福僑大廈
FOOK KIU MANSION",22/03/2020
6458,油尖旺 Yau Tsim Mong,"維港灣2座
BLOCK 2, ISLAND HARBOURVIEW",22/03/2020
6459,油尖旺 Yau Tsim Mong,"維港灣6座
BLOCK 6, ISLAND HARBOURVIEW",22/03/2020
6460,油尖旺 Yau Tsim Mong,"維港灣7座
BLOCK 7, ISLAND HARBOURVIEW",22/03/2020
6461,油尖旺 Yau Tsim Mong,"儉德大廈
KIM TAK BUILDING",22/03/2020
6462,油尖旺 Yau Tsim Mong,"廟街190號
NO.190 TEMPLE STREET",22/03/2020
6463,油尖旺 Yau Tsim Mong,"廟街46-54號
NO.46-54 TEMPLE STREET",22/03/2020
6464,油尖旺 Yau Tsim Mong,"廣東道1069號
NO.1069 CANTON ROAD",22/03/2020
6465,油尖旺 Yau Tsim Mong,"廣東道1090號
NO.1090 CANTON ROAD",22/03/2020
6466,油尖旺 Yau Tsim Mong,"廣東道13號
NO.13 CANTON ROAD",22/03/2020
6467,油尖旺 Yau Tsim Mong,"廣東道847號永發大廈
WINFIELD BUILDING, NO.847 CANTON ROAD\",22/03/2020
6468,油尖旺 Yau Tsim Mong,"廣源大廈
KWONG YUEN BUILDING",22/03/2020
6469,油尖旺 Yau Tsim Mong,"慶華大樓
HING WAH BUILDING",22/03/2020
6470,油尖旺 Yau Tsim Mong,"樂道21號
NO.21 LOCK ROAD",22/03/2020
6471,油尖旺 Yau Tsim Mong,"興旺大廈
HING WONG MANSION",22/03/2020
6472,油尖旺 Yau Tsim Mong,"龍華大廈
LONG WAH BUILDING",22/03/2020
6473,油尖旺 Yau Tsim Mong,"彌敦道19-21號
NO.19-21 NATHAN ROAD",22/03/2020
6474,油尖旺 Yau Tsim Mong,"彌敦道300號
NO.300 NATHAN ROAD",22/03/2020
6475,油尖旺 Yau Tsim Mong,"彌敦道383-389號
NO.383-389 NATHAN ROAD",22/03/2020
6476,油尖旺 Yau Tsim Mong,"彌敦道476號
NO.476 NATHAN ROAD",22/03/2020
6477,油尖旺 Yau Tsim Mong,"彌敦道495-497號
NO.495-497 NATHAN ROAD",22/03/2020
6478,油尖旺 Yau Tsim Mong,"環海大廈
UNIVERSAL MANSION",22/03/2020
6479,油尖旺 Yau Tsim Mong,"鴻都大廈2座
BLOCK 2, CONCORD BUILDING",22/03/2020
6480,油尖旺 Yau Tsim Mong,"鴻運大樓
LUCKY HOUSE",22/03/2020
6481,油尖旺 Yau Tsim Mong,"鴻德大廈
HUNG TAK BUILDING",22/03/2020
6482,油尖旺 Yau Tsim Mong,"寶靈大樓
BOWRING BUILDING",22/03/2020
6483,油尖旺 Yau Tsim Mong,"耀基大樓
YIU KEI MANSION",22/03/2020
6484,油尖旺 Yau Tsim Mong,"大南街142號
NO.142 TAI NAN STREET",23/03/2020
6485,油尖旺 Yau Tsim Mong,"大南街63號
NO.63 TAI NAN STREET",23/03/2020
6486,油尖旺 Yau Tsim Mong,"山東街21-27號
NO.21-27 SHANTUNG STREET",23/03/2020
6487,油尖旺 Yau Tsim Mong,"中英樓
CHUNG YING BUILDING",23/03/2020
6488,油尖旺 Yau Tsim Mong,"仁傑大廈
YEN KIT BUILDING",23/03/2020
6489,油尖旺 Yau Tsim Mong,"文昌街29-31號文昌樓
MAN CHEONG BUILDING, NO.29-31 MAN CHEONG STREET",23/03/2020
6490,油尖旺 Yau Tsim Mong,"文苑樓
MAN YUEN BUILDING",23/03/2020
6491,油尖旺 Yau Tsim Mong,"文英樓
MAN YING BUILDING",23/03/2020
6492,油尖旺 Yau Tsim Mong,"奶路臣街11號
11 NELSON STREET",23/03/2020
6493,油尖旺 Yau Tsim Mong,"兆豐大廈
SHUI FUNG BUILDING",23/03/2020
6494,油尖旺 Yau Tsim Mong,"西洋菜南街44號
NO.44 SAI YEUNG CHOI STREET SOUTH",23/03/2020
6495,油尖旺 Yau Tsim Mong,"君滙港2座
BLOCK 2, HARBOUR GREEN",23/03/2020
6496,油尖旺 Yau Tsim Mong,"君滙港5座
BLOCK 5, HARBOUR GREEN",23/03/2020
6497,油尖旺 Yau Tsim Mong,"吳松街115號
NO.115 WOOSUNG STREET",23/03/2020
